query,page,clicks,impressions,ctr,position
capsulas dolce gusto,https://districomp.com.uy/p/cafe-nescafe-dolce-gusto-espresso-x16-capsulas/1404/1404,2,35,0.05714285714285714,20.485714285714284
carpeta congreso,https://districomp.com.uy/p/carpeta-congreso-plastico-a4-blanca-pancrhome/4042/4042,2,28,0.07142857142857142,2.642857142857143
carpetas colgantes para archivo,https://districomp.com.uy/papeleria-y-oficina/carpetas/carpetas-colgantes/1,2,18,0.1111111111111111,8.277777777777779
carteleras de corcho,https://districomp.com.uy/p/cartelera-corcho-120x180cm-con-marco-de-aluminio/1061/1061,2,142,0.014084507042253521,14.908450704225352
cartucho canon 210,https://districomp.com.uy/p/cartucho-canon-pg-210-210-negro-original/2210/2210,2,77,0.025974025974025976,28.7012987012987
cartucho hp 2775,https://districomp.com.uy/p/cartucho-original-hp-667-negro-2375-2775-2776-2375/2334/2334,2,1189,0.001682085786375105,9.671152228763667
cartucho hp deskjet ink advantage 2775,https://districomp.com.uy/p/cartucho-original-hp-667-negro-2375-2775-2776-2375/2334/2334,2,53,0.03773584905660377,24.88679245283019
cartuchos brother hl 1200,https://districomp.com.uy/p/impresora-laser-brother-hl-1200-monocromatica-toner-incluido/3695/3695,2,9,0.2222222222222222,5.222222222222222
cartuchos hp 2135,https://districomp.com.uy/p/cartucho-original-hp-664-color-2135-2675-3775/2315/2315,2,17,0.11764705882352941,11.823529411764707
cartuchos impresora hp 2775,https://districomp.com.uy/p/cartucho-original-hp-667-negro-2375-2775-2776-2375/2334/2334,2,47,0.0425531914893617,7.0638297872340425
cif pisos plastificados,https://districomp.com.uy/p/limpiador-cif-pisos-plastificados-750ml/1617/1617,2,54,0.037037037037037035,15.722222222222221
coca cola 250 ml,https://districomp.com.uy/p/refresco-coca-cola-250ml-x12/1818/1818,2,39,0.05128205128205128,76.66666666666667
contact papel,https://districomp.com.uy/p/rollo-de-papel-contact-autoadhesivo-transparente-0-45-x-1-mt/762/762,2,72,0.027777777777777776,11.444444444444445
data cartridge,https://districomp.com.uy/tecnologia/almacenamiento/data-cartridge/1,2,8,0.25,10.0
dispensador de agua bidon 6 litros,https://districomp.com.uy/p/dispensador-de-agua-salus-de-mesa-/3864/3864,2,11,0.18181818181818182,7.0
dispensador de papel toalla,https://districomp.com.uy/p/dispensador-toalla-de-papel-auto-corte-cocina-bano/5036/5036,2,31,0.06451612903225806,7.903225806451613
dispensador salus,https://districomp.com.uy/p/dispensador-de-agua-salus-de-mesa-/3864/3864,2,29,0.06896551724137931,5.0
dispensador toallas papel,https://districomp.com.uy/p/dispensador-toalla-de-papel-auto-corte-cocina-bano/5036/5036,2,4,0.5,7.0
dispensadores de toallas de papel,https://districomp.com.uy/p/dispensador-toalla-de-papel-auto-corte-cocina-bano/5036/5036,2,3,0.6666666666666666,3.3333333333333335
distrcomp,https://districomp.com.uy/,2,5,0.4,1.4
divino sillas de escritorio,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,2,328,0.006097560975609756,8.887195121951219
donna modelo,https://districomp.com.uy/p/silla-ejecutiva-donna-modelo-x5-azul/4066/4066,2,146,0.0136986301369863,15.5
encuadernadora gbc,https://districomp.com.uy/p/encuadernadora-gbc-proclick-32925-kit-de-encuadernacion-/717/717,2,6,0.3333333333333333,4.666666666666666
epson 544 tinta precio,https://districomp.com.uy/p/botella-de-tinta-compatible-epson-t544-negro-l3110-l3150-/2324/2324,2,14,0.14285714285714285,34.714285714285715
epson l3110 tinta compatible,https://districomp.com.uy/p/botella-de-tinta-compatible-epson-t544-negro-l3110-l3150-/2324/2324,2,26,0.07692307692307693,9.615384615384615
epson l3210,https://districomp.com.uy/p/impresora-multifuncion-epson-l3210-sistema-continuo-tinta-incluidas/5858/5854,2,185,0.010810810810810811,11.583783783783783
etiquetas rotola,https://districomp.com.uy/p/etiquetas-imprimibles-rotola-a4-27-270-unidades-63-x-31-mm/375/375,2,88,0.022727272727272728,3.7954545454545454
franelas,https://districomp.com.uy/higiene-y-limpieza/articulos-para-limpieza/panos-y-franelas/1,2,75,0.02666666666666667,10.386666666666667
funda neopreno laptop,https://districomp.com.uy/p/funda-neopreno-notebook-15-6-quot-multilaser-bo400/4338/4338,2,11,0.18181818181818182,9.636363636363637
funda notebook,https://districomp.com.uy/p/funda-neopreno-notebook-15-6-quot-multilaser-bo400/4338/4338,2,29,0.06896551724137931,8.448275862068964
guillotina papel,https://districomp.com.uy/p/guillotina-para-papel-a4-con-ajuste-y-guia/741/741,2,354,0.005649717514124294,7.0508474576271185
guillotina para cortar papel,https://districomp.com.uy/p/guillotina-para-papel-a4-con-ajuste-y-guia/741/741,2,96,0.020833333333333332,16.895833333333336
hp 2775 cartuchos precio,https://districomp.com.uy/p/cartucho-original-hp-667-negro-2375-2775-2776-2375/2334/2334,2,99,0.020202020202020204,8.878787878787879
hp 418w,https://districomp.com.uy/p/impresora-multifuncion-hp-418-wifi-sistema-continuo-tinta-incluidas/5363/5359,2,8,0.25,1.0
impresora brother dcp-t420w,https://districomp.com.uy/p/impresora-multifuncion-brother-dcp-t420w-sistema-continuo-wifi-tinta-incluidas/3961/3961,2,89,0.02247191011235955,6.662921348314606
impresora brother multifuncion,https://districomp.com.uy/p/impresora-multifuncion-brother-dcp-t820dw-sistema-continuo-wifi-doble-faz-tinta-incluidas/5272/5268,2,197,0.01015228426395939,9.634517766497462
impresora brother sistema continuo,https://districomp.com.uy/p/impresora-multifuncion-brother-dcp-t420w-sistema-continuo-wifi-tinta-incluidas/3961/3961,2,111,0.018018018018018018,7.693693693693693
impresora brother sistema continuo,https://districomp.com.uy/p/impresora-multifuncion-brother-dcp-t820dw-sistema-continuo-wifi-doble-faz-tinta-incluidas/5272/5268,2,375,0.005333333333333333,8.077333333333334
impresora brother t420w,https://districomp.com.uy/p/impresora-multifuncion-brother-dcp-t420w-sistema-continuo-wifi-tinta-incluidas/3961/3961,2,100,0.02,7.11
impresora canon gm2010,https://districomp.com.uy/p/tinta-para-impresora-canon-gi-190-negro-g2010-2110-2800-3100-1100-original/2428/2428,2,5,0.4,4.2
impresora epson sistema continuo,https://districomp.com.uy/impresoras-y-cartuchos/impresoras-y-multifuncion/impresoras-sistema-continuo/1,2,115,0.017391304347826087,9.591304347826087
impresora hp 2375 cartuchos precio,https://districomp.com.uy/p/cartucho-original-hp-667-negro-2375-2775-2776-2375/2334/2334,2,53,0.03773584905660377,9.867924528301886
impresora hp 2775 cartuchos,https://districomp.com.uy/p/cartucho-original-hp-667-negro-2375-2775-2776-2375/2334/2334,2,148,0.013513513513513514,9.641891891891891
impresora hp 2775 cartuchos precio,https://districomp.com.uy/p/cartucho-original-hp-667-negro-2375-2775-2776-2375/2334/2334,2,154,0.012987012987012988,10.61038961038961
impresora wifi,https://districomp.com.uy/p/impresora-multifuncion-hp-418-wifi-sistema-continuo-tinta-incluidas/5363/5359,2,114,0.017543859649122806,6.219298245614035
impresoras canon uruguay,https://districomp.com.uy/s/Canon/1,2,51,0.0392156862745098,8.470588235294118
impresoras multifunción wifi,https://districomp.com.uy/p/-impresora-multifuncion-hp-415-wifi-sistema-continuo-tinta-incluidas/3851/3851,2,29,0.06896551724137931,8.310344827586206
insumos de computacion,https://districomp.com.uy/,2,44,0.045454545454545456,8.431818181818182
insumos de informática,https://districomp.com.uy/,2,11,0.18181818181818182,4.272727272727273
insumos informaticos montevideo,https://districomp.com.uy/,2,18,0.1111111111111111,11.38888888888889
jarra purificadora de agua philips,https://districomp.com.uy/p/jarra-con-filtro-purificador-de-agua-philips-/730/730,2,29,0.06896551724137931,9.03448275862069
la casa del cartucho montevideo,https://districomp.com.uy/,2,138,0.014492753623188406,9.847826086956522
la selva activa,https://districomp.com.uy/p/yerba-la-selva-activa-1kg/1674/1674,2,78,0.02564102564102564,4.397435897435898
laminas para plastificar,https://districomp.com.uy/p/plastificadora-a4-fusion-gbc-100-laminas-para-plastificar-a4/5251/5247,2,30,0.06666666666666667,34.53333333333333
magallanes 1688,https://districomp.com.uy/c/contacto,2,384,0.005208333333333333,4.197916666666666
mochila kolke,https://districomp.com.uy/p/mochila-kolke-kvm-245-antirrobo-gris-osc/3323/3323,2,23,0.08695652173913043,10.304347826086957
mochila notebook,https://districomp.com.uy/p/mochila-para-notebook-city-56-15-quot-ruigor-/5635/5631,2,10,0.2,15.5
modelo de vale uruguay,https://districomp.com.uy/p/talonario-de-vale-en-pesos/3994/3994,2,111,0.018018018018018018,1.0
mouse inalambrico recargable,https://districomp.com.uy/p/mouse-inalambrico-recargable-negro-1200-dpi-multilaser-mo277/4532/4532,2,37,0.05405405405405406,4.135135135135135
mouse recargable,https://districomp.com.uy/p/mouse-inalambrico-recargable-negro-1200-dpi-multilaser-mo277/4532/4532,2,11,0.18181818181818182,5.545454545454546
multifuncion,https://districomp.com.uy/impresoras-y-cartuchos/impresoras-y-multifuncion/1,2,220,0.00909090909090909,6.995454545454545
multilaser hydra,https://districomp.com.uy/p/aspiradora-trapeadora-hydra-multilaser-ho243/4811/4811,2,8,0.25,3.875
notas adhesivas transparentes,https://districomp.com.uy/p/notas-adhesivas-75-x-75mm-transparentes-amarillo-keep/5992/5988,2,21,0.09523809523809523,10.80952380952381
notas autoadhesivas,https://districomp.com.uy/papeleria-y-oficina/utiles-de-oficina/notas-autoadhesivas/1,2,62,0.03225806451612903,31.322580645161292
organizacion escritorio,https://districomp.com.uy/papeleria-y-oficina/organizacion-de-escritorio/1,2,24,0.08333333333333333,8.208333333333332
organizador de escritorio,https://districomp.com.uy/papeleria-y-oficina/organizacion-de-escritorio/organizadores-de-escritorio/1,2,28,0.07142857142857142,22.75
pantalla para proyector,https://districomp.com.uy/p/pantalla-para-proyector-100-quot-electrica-220v-multilaser-ac355/5130/5130,2,52,0.038461538461538464,9.423076923076923
papel celofan,https://districomp.com.uy/papeles/otros/papel-celofan/1,2,290,0.006896551724137931,19.99655172413793
papel contac transparente,https://districomp.com.uy/p/rollo-de-papel-contact-autoadhesivo-transparente-0-45-x-1-mt/762/762,2,79,0.02531645569620253,13.949367088607595
papel contact transparente,https://districomp.com.uy/p/rollo-de-papel-contact-autoadhesivo-transparente-0-45-x-1-mt/762/762,2,170,0.011764705882352941,27.50588235294118
papel crepe gris,https://districomp.com.uy/p/papel-crepe-gris-50x200cm-sid/1035/1035,2,285,0.007017543859649123,1.1754385964912282
papel de seda,https://districomp.com.uy/p/papel-seda-x10-hojas-azul/1041/1041,2,152,0.013157894736842105,11.519736842105264
papel fanacopy a4,https://districomp.com.uy/p/papel-fanacopy-a4-comun-75g-x500-hojas/258/258,2,41,0.04878048780487805,2.8536585365853657
papel fanfold,https://districomp.com.uy/online-offers/view/33/papel-fanfold-liso-con-desborde-25-5-x-30cm-duplicado,2,81,0.024691358024691357,5.506172839506172
papel ledesma nat,https://districomp.com.uy/p/papel-ledesma-ecologico-a4-75g-x500-/271/271,2,8,0.25,6.0
papel para pos,https://districomp.com.uy/papeles/rollos/rollos-de-pos/1,2,24,0.08333333333333333,4.5
papel seda,https://districomp.com.uy/p/papel-seda-x10-hojas-azul/1041/1041,2,145,0.013793103448275862,9.10344827586207
papel seda,https://districomp.com.uy/papeleria-y-oficina/arte/papel-seda/1,2,80,0.025,13.2
papelera de oficina,https://districomp.com.uy/p/papelera-metalica-para-oficina-calada-negra/332/332,2,22,0.09090909090909091,11.545454545454545
papeleria online,https://districomp.com.uy/papeleria-y-oficina/1,2,69,0.028985507246376812,8.08695652173913
pendrive 8gb,https://districomp.com.uy/p/pendrive-nano-2-0-8gb-multilaser-pd053/4585/4585,2,14,0.14285714285714285,15.5
pizarra adhesiva blanca,https://districomp.com.uy/p/vinilo-pizarra-adhesiva-blanca-45cm-x-2m-keep/5948/5944,2,88,0.022727272727272728,53.01136363636363
pizarra blanca,https://districomp.com.uy/p/pizarra-blanca-magnetica-120x90-cm-marco-de-aluminio/1079/1079,2,61,0.03278688524590164,8.344262295081968
pizarra blanca magnetica,https://districomp.com.uy/p/pizarron-blanco-magnetico-120x90-cm-marco-de-aluminio/1079/1079,2,18,0.1111111111111111,6.833333333333333
pizarra magnetica,https://districomp.com.uy/p/pizarra-blanca-magnetica-60x45-cm-marco-de-aluminio/1089/1089,2,87,0.022988505747126436,5.344827586206897
pizarra movil,https://districomp.com.uy/papeleria-y-oficina/presentacion/pizarras/1,2,8,0.25,4.875
plastico para plastificar,https://districomp.com.uy/p/plastico-para-plastificar-125-micrones-tamano-a4-x100-/893/893,2,74,0.02702702702702703,29.58108108108108
plastificadora,https://districomp.com.uy/,2,9,0.2222222222222222,2.5555555555555554
plastificadora,https://districomp.com.uy/p/plastificadora-a4-fusion-gbc-100-laminas-para-plastificar-a4/5251/5247,2,129,0.015503875968992248,5.689922480620155
plastificadora a4,https://districomp.com.uy/papeleria-y-oficina/maquinas-de-oficina/plastificadoras/1,2,9,0.2222222222222222,2.2222222222222223
plastificadora a4 uruguay,https://districomp.com.uy/p/plastificadora-a4-gbc-fusion-1100l/5177/5173,2,34,0.058823529411764705,4.470588235294118
plastificadora de papel,https://districomp.com.uy/papeleria-y-oficina/maquinas-de-oficina/plastificadoras/1,2,85,0.023529411764705882,27.03529411764706
puntero laser,https://districomp.com.uy/p/puntero-laser-presentador-kensington-k33374/3108/3108,2,42,0.047619047619047616,10.357142857142858
repetidor wireless multilaser,https://districomp.com.uy/p/extensor-y-repetidor-2-antenas-ac300-multilaser-re056-/4694/4694,2,2,1.0,4.5
revistero archivador,https://districomp.com.uy/p/archivador-revistero-carton-azul-pancrhome/4117/4117,2,42,0.047619047619047616,11.547619047619047
rexel,https://districomp.com.uy/brands/view-products-brands/55/1,2,5,0.4,5.0
rollo de pos,https://districomp.com.uy/papeles/rollos/rollos-de-pos/1,2,37,0.05405405405405406,4.648648648648649
rollos de numeros de atencion,https://districomp.com.uy/p/rollo-de-numeros-atencion-al-cliente-1000-numeros/114/114,2,23,0.08695652173913043,4.478260869565217
rollos para pos,https://districomp.com.uy/papeles/rollos/rollos-de-pos/1,2,53,0.03773584905660377,3.8867924528301887
rotola etiquetas,https://districomp.com.uy/p/etiquetas-imprimibles-rotola-a4-27-270-unidades-63-x-31-mm/375/375,2,60,0.03333333333333333,3.816666666666667
rotola uruguay,https://districomp.com.uy/p/etiquetas-imprimibles-rotola-a4-27-270-unidades-63-x-31-mm/375/375,2,10,0.2,4.2
silla ergonomica uruguay,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,2,3,0.6666666666666666,26.666666666666668
silla oficina,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,2,11,0.18181818181818182,16.909090909090907
sobre de farmacia,https://districomp.com.uy/p/sobre-de-farmacia-1b-5-x-8-2cm-x1000/393/393,2,6,0.3333333333333333,5.333333333333333
sobre farmacia,https://districomp.com.uy/p/sobre-farmacia-2b-0-57x10-cm-x1000/394/394,2,10,0.2,5.5
soporte elevador monitor,https://districomp.com.uy/p/soporte-elevador-de-monitor-escritorio-multilaser-/4172/4172,2,9,0.2222222222222222,41.77777777777778
splenda,https://districomp.com.uy/p/edulcorante-x700-sobres-de-1gr-splenda/1382/1382,2,27,0.07407407407407407,12.481481481481481
spray aire comprimido,https://districomp.com.uy/p/spray-de-limpieza-aire-comprimido-400ml-manhattan/3416/3416,2,33,0.06060606060606061,42.878787878787875
tabla para hojas a4,https://districomp.com.uy/p/tabla-con-aprieta-a4-madera/4163/4163,2,83,0.024096385542168676,6.542168674698795
tinta canon gm2010,https://districomp.com.uy/p/tinta-para-impresora-canon-gi-190-negro-g2010-2110-2800-3100-1100-original/2428/2428,2,5,0.4,3.0
tinta epson l3150,https://districomp.com.uy/p/botella-de-tinta-compatible-epson-t544-negro-l3110-l3150-/2324/2324,2,57,0.03508771929824561,6.87719298245614
tinta para impresora epson,https://districomp.com.uy/p/botella-de-tinta-compatible-epson-t544-negro-l3110-l3150-/2324/2324,2,94,0.02127659574468085,8.27659574468085
tinta para impresora hp,https://districomp.com.uy/p/tinta-para-impresora-hp-gt51-negro-315-318-410-415-original/2065/2065,2,82,0.024390243902439025,11.682926829268293
tl-poe2412g,https://districomp.com.uy/p/adaptador-poe-48v-tp-link-tl-poe2412g-/3954/3954,2,26,0.07692307692307693,6.769230769230769
tn 3479,https://districomp.com.uy/p/toner-brother-tn-3479-original/2652/2652,2,46,0.043478260869565216,15.217391304347826
tn-3499,https://districomp.com.uy/p/toner-compatible-brother-tn-3499-ameriprint/2861/2861,2,5,0.4,4.0
tn1060,https://districomp.com.uy/p/toner-compatible-brother-tn-1060-hl-1110-1112-ameriprint/2856/2856,2,221,0.00904977375565611,62.51131221719457
tn3479,https://districomp.com.uy/p/toner-brother-tn-3479-original/2652/2652,2,7,0.2857142857142857,17.857142857142858
toner hp 107w,https://districomp.com.uy/p/impresora-laser-hp-107w-wifi-monocromatica-toner-incluido/3873/3873,2,345,0.005797101449275362,35.846376811594205
toner impresora,https://districomp.com.uy/p/toner-compatible-samsung-mlt-111s-m-2020-2020w-2022-2070/2859/2859,2,78,0.02564102564102564,8.871794871794872
toner pantum,https://districomp.com.uy/p/toner-original-pantum-negro-pb-210-/2811/2811,2,25,0.08,16.08
toner samsung m2020,https://districomp.com.uy/p/toner-compatible-samsung-mlt-111s-m-2020-2020w-2022-2070/2859/2859,2,210,0.009523809523809525,18.48095238095238
toner samsung m2020w,https://districomp.com.uy/p/toner-compatible-samsung-mlt-111s-m-2020-2020w-2022-2070/2859/2859,2,86,0.023255813953488372,27.058139534883722
toner tn 450,https://districomp.com.uy/p/toner-brother-tn-450-original/2614/2614,2,7,0.2857142857142857,18.428571428571427
toner tn-360,https://districomp.com.uy/p/toner-compatible-brother-tn-360-hl2140-2170-dcp7030-7040-/2898/2898,2,2,1.0,3.0
té granulado kruger,https://districomp.com.uy/p/te-limon-granulado-kruger-400g-/1436/1436,2,26,0.07692307692307693,4.3076923076923075
